property_id,postcode,property_type,built_form,construction_age,tenure,main_fuel,epc_rating,mains_gas,local_authority,latitude,longitude
P0893,NG8 6JT,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.977444,-1.220113
P0894,NG8 5NW,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,B,Yes,Nottingham,52.980546,-1.199964
P0895,NG3 7DT,House,End-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.959056,-1.117799
P0896,NG5 5JQ,House,End-Terrace,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.997811,-1.161486
P0900,NG8 6NP,House,End-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.979168,-1.229421
P0902,NG3 7BJ,House,Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.961568,-1.112209
P0903,NG7 1RR,House,Detached,2012 onwards,Rented (social),Mains Gas,B,Yes,Nottingham,52.950439,-1.172106
P0904,NG11 9FZ,House,Mid-Terrace,1950-1966,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.895981,-1.189108
P0905,NG8 1JQ,House,Detached,2003-2006,Owner-occupied,Mains Gas,B,Yes,Nottingham,52.95832,-1.208621
P0906,NG8 1JE,House,Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.956304,-1.201572
P0907,NG8 4ER,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.964747,-1.219433
P0908,NG8 6GQ,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.975919,-1.219202
P0909,NG5 5DT,House,Detached,1950-1966,Owner-occupied,Mains Gas,D,Yes,Nottingham,53.012266,-1.170566
P0911,NG8 5PG,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,B,Yes,Nottingham,52.975507,-1.200534
P0912,NG11 8HD,House,End-Terrace,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.913984,-1.173083
P0913,NG8 1FE,House,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.955543,-1.188695
P0914,NG3 7DT,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.959056,-1.117799
P0915,NG5 1NH,House,Semi-Detached,1930-1949,Rented (private),Mains Gas,D,Yes,Nottingham,52.990853,-1.171766
P0916,NG3 7DR,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.957416,-1.119633
P0920,NG3 3ED,House,Detached,1900-1929,Owner-occupied,Mains Gas,E,Yes,Nottingham,52.964384,-1.125879
P0921,NG5 3DH,House,Semi-Detached,1950-1966,Rented (private),Mains Gas,D,Yes,Nottingham,52.986779,-1.148636
P0923,NG7 5QD,House,Mid-Terrace,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.961451,-1.181185
P0924,NG8 6BN,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.981858,-1.20919
P0925,NG6 7FE,House,End-Terrace,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,53.003796,-1.21402
P0926,NG8 4BX,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,B,Yes,Nottingham,52.957112,-1.238445
P0927,NG8 6EL,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.982447,-1.200495
P0928,NG8 6JR,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.976518,-1.218789
P0929,NG8 5SD,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.974002,-1.212074
P0930,NG8 4DP,House,Mid-Terrace,1950-1966,Owner-occupied,Mains Gas,F,Yes,Nottingham,52.964004,-1.239441
P0931,NG5 2DT,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.976924,-1.151957
P0932,NG2 4FD,House,Mid-Terrace,1900-1929,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.950462,-1.126338
P0933,NG8 6HP,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.980422,-1.210974
P0934,NG8 4BE,House,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.963948,-1.233457
P0935,NG8 5BE,House,End-Terrace,1930-1949,Rented (private),Mains Gas,D,Yes,Nottingham,52.969725,-1.183039
P0936,NG2 4AZ,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.950598,-1.120382
P0937,NG6 9JA,House,Mid-Terrace,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.998422,-1.191438
P0938,NG5 2HT,House,End-Terrace,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.980736,-1.149559
P0939,NG8 5BE,House,Mid-Terrace,1900-1929,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.969725,-1.183039
P0940,NG6 7DE,House,End-Terrace,1950-1966,Owner-occupied,Mains Gas,D,Yes,Nottingham,53.002107,-1.212679
P0941,NG5 5QB,House,Mid-Terrace,1950-1966,Rented (private),Mains Gas,C,Yes,Nottingham,53.007089,-1.154078
P0942,NG11 8EL,House,End-Terrace,1991-1995,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.908347,-1.18345
P0943,NG5 1EH,House,Semi-Detached,1930-1949,Rented (private),Mains Gas,C,Yes,Nottingham,52.980379,-1.167721
P0944,NG11 8JA,House,Mid-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.905668,-1.171695
P0945,NG11 9FU,House,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.894568,-1.187633
P0947,NG8 5DX,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.975249,-1.187627
P0948,NG6 0AB,House,End-Terrace,1900-1929,Rented (private),Mains Gas,D,Yes,Nottingham,52.980826,-1.176455
P0949,NG8 5FF,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.976212,-1.183945
P0951,NG11 9FG,House,Mid-Terrace,1950-1966,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.895718,-1.18229
P0952,NG11 7GX,House,Mid-Terrace,2012-2021,Owner-occupied,Mains Gas,B,Yes,Nottingham,52.923857,-1.161874
P0953,NG5 9LF,House,Semi-Detached,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,53.00629,-1.178579
P0954,NG11 8AJ,House,End-Terrace,1950-1966,Rented (private),Mains Gas,C,Yes,Nottingham,52.908811,-1.172528
P0955,NG8 3FL,House,Semi-Detached,1983-1990,Owner-occupied,Electricity,E,No,Nottingham,52.963474,-1.201009
P0956,NG5 5LT,House,Mid-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.998378,-1.168046
P0957,NG8 5QX,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.975513,-1.206848
P0958,NG7 2JF,House,Semi-Detached,before 1900,Rented (private),Mains Gas,C,Yes,Nottingham,52.939852,-1.185343
P0959,NG5 2AE,House,Mid-Terrace,1900-1929,Rented (private),Mains Gas,D,Yes,Nottingham,52.97562,-1.15441
P0960,NG8 5PH,House,End-Terrace,1930-1949,Rented (private),Mains Gas,C,Yes,Nottingham,52.977052,-1.200297
P0961,NG5 9RX,House,Semi-Detached,1996-2002,Rented (social),Electricity,B,No,Nottingham,53.001918,-1.176889
P0962,NG2 2FU,House,Semi-Detached,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.937921,-1.149818
P0963,NG11 9BY,House,Mid-Terrace,1950-1966,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.90127,-1.176581
P0964,NG8 5RD,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,B,Yes,Nottingham,52.973807,-1.205659
P0965,NG7 6HP,House,End-Terrace,1930-1949,Rented (private),Mains Gas,D,Yes,Nottingham,52.969369,-1.165461
P0966,NG8 1NT,House,End-Terrace,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.959144,-1.194836
P0967,NG8 5FH,House,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,E,Yes,Nottingham,52.976101,-1.180819
P0968,NG8 5JQ,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.9794,-1.200611
P0969,NG7 4BJ,House,Mid-Terrace,1991-1995,Rented (private),Mains Gas,C,Yes,Nottingham,52.961381,-1.168429
P0970,NG5 5RW,House,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,C,Yes,Nottingham,53.007164,-1.150693
P0971,NG5 9LJ,House,Semi-Detached,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,53.006385,-1.180723
P0972,NG11 9DQ,House,Mid-Terrace,1950-1966,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.895293,-1.174063
P0973,NG2 4JR,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.949973,-1.129548
P0974,NG3 3AF,House,Semi-Detached,1900-1929,Rented (social),Mains Gas,C,Yes,Nottingham,52.971504,-1.124723
P0975,NG3 7DB,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.960401,-1.119752
P0976,NG11 8GF,House,End-Terrace,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.91314,-1.173248
P0977,NG5 5FG,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.99349,-1.173563
P0978,NG6 8BE,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,53.015574,-1.194054
P0979,NG3 5BB,House,Semi-Detached,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.972387,-1.143558
P0980,NG2 4QE,House,Mid-Terrace,1900-1929,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.952829,-1.130384
P0981,NG8 5SB,House,Mid-Terrace,1930-1949,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.974425,-1.212111
P0982,NG8 3FJ,House,Semi-Detached,1996-2002,Rented (private),Mains Gas,C,Yes,Nottingham,52.964456,-1.202643
P0984,NG8 3AL,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.972458,-1.219279
P0985,NG6 7AY,House,Detached,1983-1990,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.994005,-1.217848
P0986,NG5 5GE,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.997639,-1.175599
P0987,NG6 8AU,House,End-Terrace,1983-1990,Rented (social),Mains Gas,C,Yes,Nottingham,52.995955,-1.208217
P0988,NG2 4GL,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.95284,-1.119637
P0990,NG7 5GD,House,Mid-Terrace,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.967585,-1.175203
P0991,NG5 5FU,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.996782,-1.173842
P0993,NG7 1FF,House,Mid-Terrace,2012 onwards,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.947689,-1.156815
P0994,NG5 9AQ,House,Mid-Terrace,1967-1975,Owner-occupied,Mains Gas,C,Yes,Nottingham,53.004005,-1.17062
P0995,NG5 3EL,House,Semi-Detached,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.987285,-1.146421
P0997,NG3 7DU,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.95875,-1.11779
P0998,NG7 1JX,House,Semi-Detached,1930-1949,Rented (private),Mains Gas,D,Yes,Nottingham,52.948792,-1.170486
P0999,NG3 7DY,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.95801,-1.11852
P1000,NG8 6GS,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.978882,-1.220117
P1001,NG8 3AB,House,End-Terrace,1950-1966,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.970508,-1.215279
P1002,NG3 3DD,House,Detached,1976-1982,Owner-occupied,Electricity,E,No,Nottingham,52.969532,-1.127994
P1003,NG5 5GH,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.996379,-1.171377
P1004,NG3 3BG,House,Mid-Terrace,1976-1982,Rented (private),Mains Gas,C,Yes,Nottingham,52.97344,-1.122793
P1005,NG7 1QL,House,Semi-Detached,1900-1929,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.951336,-1.171821
P1007,NG6 9EL,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.993363,-1.181118
P1008,NG3 2PE,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.964027,-1.123877
P1009,NG8 2BX,House,Mid-Terrace,1983-1990,Rented (private),Mains Gas,D,Yes,Nottingham,52.956893,-1.228178
P1010,NG3 1AL,House,Mid-Terrace,1976-1982,Rented (private),Community Heating,D,Yes,Nottingham,52.962321,-1.148923
P1011,NG3 6JL,House,Semi-Detached,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.963849,-1.11916
P1012,NG8 6BS,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.983134,-1.213218
P1013,NG7 7FB,House,End-Terrace,1900-1929,Rented (private),Mains Gas,D,Yes,Nottingham,52.979576,-1.173798
P1014,NG7 5AB,House,End-Terrace,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.962447,-1.171743
P1015,NG8 5FS,House,Mid-Terrace,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.972073,-1.180717
P1016,NG6 0NL,House,Semi-Detached,1996-2002,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.986137,-1.187973
P1017,NG8 5HJ,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,B,Yes,Nottingham,52.972583,-1.19612
P1018,NG3 5HB,House,End-Terrace,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.975454,-1.136349
P1021,NG6 8AF,House,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,C,Yes,Nottingham,53.013509,-1.189233
P1022,NG8 5LA,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,B,Yes,Nottingham,52.979059,-1.198056
P1023,NG6 9EB,House,Mid-Terrace,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.992657,-1.183113
P1024,NG8 6GB,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.97925,-1.217191
P1025,NG5 5UX,House,Mid-Terrace,2003-2006,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.994046,-1.168233
P1027,NG11 8RS,House,End-Terrace,1976-1982,Rented (social),Mains Gas,D,Yes,Nottingham,52.903205,-1.191248
P1029,NG11 7DJ,House,Mid-Terrace,1976-1982,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.929153,-1.156848
P1031,NG7 6AY,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.970379,-1.16979
P1032,NG3 7BY,House,End-Terrace,1930-1949,Rented (private),Mains Gas,D,Yes,Nottingham,52.96017,-1.120113
P1033,NG6 9AT,House,Mid-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.996753,-1.194554
P1034,NG8 6EB,House,End-Terrace,1930-1949,Rented (social),Electricity,E,Yes,Nottingham,52.982821,-1.204093
P1035,NG6 8JX,House,Semi-Detached,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,53.005944,-1.20167
P1036,NG6 7DH,House,End-Terrace,1967-1975,Owner-occupied,Mains Gas,C,Yes,Nottingham,53.002969,-1.20858
P1037,NG5 5LU,House,Mid-Terrace,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,52.997636,-1.169893
P1039,NG3 3AH,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.969946,-1.125589
P1040,NG3 7BL,House,Detached,1930-1949,Owner-occupied,Mains Gas,E,Yes,Nottingham,52.961582,-1.112954
P1041,NG8 6DL,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.98324,-1.210222
P1042,NG8 5QH,House,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.97242,-1.198566
P1043,NG8 6BU,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.982831,-1.21087
P1044,NG6 9DX,House,Semi-Detached,1900-1929,Rented (social),Mains Gas,E,Yes,Nottingham,52.991564,-1.183551
P1045,NG11 9HB,House,Semi-Detached,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.898549,-1.183441
P1047,NG5 6EN,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.99694,-1.14401
P1048,NG6 0ER,House,Semi-Detached,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.988874,-1.179386
P1050,NG5 3EN,House,Semi-Detached,1900-1929,Rented (social),Mains Gas,C,Yes,Nottingham,52.988359,-1.147025
P1051,NG3 3LH,House,End-Terrace,1900-1929,Rented (social),Mains Gas,E,Yes,Nottingham,52.966722,-1.130999
P1052,NG7 5HA,House,End-Terrace,1996-2002,Rented (private),Mains Gas,C,Yes,Nottingham,52.969493,-1.176701
P1053,NG5 1NB,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.993626,-1.176271
P1054,NG11 8JB,House,Semi-Detached,1967-1975,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.905891,-1.171364
P1055,NG11 8QQ,House,Mid-Terrace,1976-1982,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.89934,-1.195275
P1056,NG7 7GS,House,Semi-Detached,1900-1929,Rented (social),Mains Gas,C,Yes,Nottingham,52.977092,-1.170688
P1057,NG5 9DT,House,Mid-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,53.006603,-1.160362
P1058,NG5 9BN,House,Detached,1967-1975,Owner-occupied,Mains Gas,D,Yes,Nottingham,53.007124,-1.174375
P1059,NG8 4DD,House,Semi-Detached,2003-2006,Rented (social),Mains Gas,C,Yes,Nottingham,52.956653,-1.244065
P1060,NG5 1JZ,House,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.982347,-1.171422
P1061,NG8 6GP,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.977202,-1.217541
P1064,NG5 5HU,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.995385,-1.164259
P1066,NG3 2BG,House,End-Terrace,1950-1966,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.95739,-1.127062
P1067,NG8 5JG,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.976811,-1.199244
P1068,NG5 5QZ,House,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,E,Yes,Nottingham,53.009172,-1.155036
P1070,NG3 3DR,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.961985,-1.132166
P1071,NG7 2NL,House,End-Terrace,1930-1949,Rented (private),Mains Gas,C,Yes,Nottingham,52.944079,-1.177778
P1072,NG6 8BQ,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,53.013394,-1.192157
P1073,NG5 6DN,House,End-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.996169,-1.143027
P1075,NG6 8BA,House,End-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,53.016877,-1.18999
P1076,NG8 5QN,House,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.97421,-1.201481
P1078,NG11 8GN,House,Semi-Detached,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.912111,-1.175156
P1080,NG8 1JF,House,Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.956463,-1.205097
P1081,NG6 7DY,House,Enclosed End-Terrace,1983-1990,Owner-occupied,Electricity,E,Yes,Nottingham,53.00021,-1.208586
P1082,NG3 3EQ,House,Semi-Detached,1976-1982,Rented (private),Mains Gas,C,Yes,Nottingham,52.969281,-1.121954
P1083,NG8 6JD,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.97615,-1.2161
P1084,NG8 4GQ,House,Semi-Detached,1991-1995,Rented (private),Mains Gas,C,Yes,Nottingham,52.95722,-1.231477
P1085,NG11 9HE,House,End-Terrace,1950-1966,Rented (private),Mains Gas,C,Yes,Nottingham,52.898582,-1.18567
P1086,NG8 3AF,House,End-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.970029,-1.217506
P1087,NG2 2ED,House,Mid-Terrace,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.93908,-1.143471
P1088,NG8 4DE,House,Semi-Detached,2003-2006,Rented (social),Mains Gas,C,Yes,Nottingham,52.958229,-1.24316
P1089,NG8 6DH,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.984929,-1.210177
P1090,NG8 6DB,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.98475,-1.206232
P1091,NG6 0BB,House,Mid-Terrace,1900-1929,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.98817,-1.185507
P1092,NG8 5FR,House,Mid-Terrace,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.971612,-1.181604
P1093,NG3 2GR,House,Semi-Detached,2012-2021,Owner-occupied,Mains Gas,B,Yes,Nottingham,52.959065,-1.132373
P1094,NG6 9GE,House,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.998037,-1.187691
P1097,NG6 0JB,House,Detached,1983-1990,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.978339,-1.187256
P1098,NG5 5GG,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.997602,-1.172739
P1099,NG8 5SJ,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.97532,-1.208863
P1100,NG2 4AT,House,Mid-Terrace,1900-1929,Not defined - use in the case of a new dwelling for which the intended tenure in not known. It is not to be used for an existing dwelling,Mains Gas,C,Yes,Nottingham,52.949884,-1.121096
P1102,NG6 9BE,House,Mid-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.994217,-1.192947
P1103,NG11 9FJ,House,Semi-Detached,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.89548,-1.182949
P1104,NG8 1PB,House,End-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.958079,-1.192801
P1105,NG8 2QW,House,Semi-Detached,1967-1975,Rented (private),Mains Gas,D,Yes,Nottingham,52.944171,-1.229296
P1106,NG5 5GY,House,End-Terrace,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,52.993142,-1.156019
P1107,NG5 1NN,House,Mid-Terrace,1900-1929,Rented (private),Mains Gas,C,Yes,Nottingham,52.98963,-1.169197
P1109,NG11 9JJ,House,Mid-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.902914,-1.188161
P1110,NG7 5AF,House,Mid-Terrace,1900-1929,Rented (social),Mains Gas,C,Yes,Nottingham,52.962843,-1.170634
P1111,NG6 9DB,House,Mid-Terrace,2003-2006,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.991199,-1.189324
P1112,NG5 3DR,House,Semi-Detached,1930-1949,Rented (private),Mains Gas,D,Yes,Nottingham,52.987274,-1.149922
P1113,NG6 8BG,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,53.014619,-1.192388
P1114,NG5 3DH,House,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.986779,-1.148636
P1115,NG6 8EE,House,Semi-Detached,1983-1990,Rented (social),Mains Gas,D,Yes,Nottingham,53.010756,-1.192743
P1116,NG8 5HU,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.97493,-1.19627
P1117,NG8 6EL,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.982447,-1.200495
P1119,NG8 6GB,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.97925,-1.217191
P1121,NG3 7EG,House,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.959628,-1.108914
P1122,NG6 7AN,House,Semi-Detached,1976-1982,Rented (private),Mains Gas,C,Yes,Nottingham,52.991386,-1.214588
P1123,NG3 7FT,House,Semi-Detached,1967-1975,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.957126,-1.103711
P1124,NG3 3AN,House,End-Terrace,1900-1929,Owner-occupied,Mains Gas,E,Yes,Nottingham,52.968646,-1.128518
P1125,NG8 4ER,House,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.964747,-1.219433
P1126,NG5 1LP,House,End-Terrace,1991-1995,Rented (social),Mains Gas,D,Yes,Nottingham,52.991557,-1.173525
P1127,NG5 3AT,House,Mid-Terrace,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.987055,-1.153233
P1128,NG6 9ER,House,Detached,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.996626,-1.183798
P1130,NG5 3EW,House,Semi-Detached,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.989394,-1.144741
P1131,NG5 5RS,House,Semi-Detached,1967-1975,Owner-occupied,Mains Gas,B,Yes,Nottingham,53.005554,-1.14688
P1132,NG7 1BG,House,Mid-Terrace,1967-1975,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.952184,-1.165762
P1133,NG11 8FU,House,End-Terrace,1950-1966,Rented (social),Mains Gas,E,Yes,Nottingham,52.911749,-1.180056
P1134,NG6 8BG,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,53.014619,-1.192388
P1135,NG5 3AT,House,End-Terrace,1900-1929,Rented (social),Mains Gas,E,Yes,Nottingham,52.987055,-1.153233
P1136,NG6 9DB,House,Semi-Detached,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.991199,-1.189324
P1137,NG7 2JT,House,Semi-Detached,2007-2011,Rented (private),Mains Gas,C,Yes,Nottingham,52.938659,-1.183208
P1138,NG11 8QA,House,Semi-Detached,2012 onwards,Rented (social),Mains Gas,B,Yes,Nottingham,52.903922,-1.171402
P1139,NG8 5JR,House,End-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.9784,-1.201627
P1140,NG5 1BN,House,End-Terrace,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.974594,-1.156813
